time_h,RFU,compound
0.866666667,373,metronidazole_ester
0.866666667,353,metronidazole_ester
0.866666667,337,metronidazole_ester
0.866666667,360,sulfurylester
0.866666667,348,sulfurylester
0.866666667,343,sulfurylester
0.866666667,362,none
0.866666667,339,none
0.866666667,345,none
0.866666667,310,Media_control
0.866666667,286,Media_control
0.866666667,272,Media_control
0.883333333,407,carboxylate
0.883333333,373,carboxylate
0.883333333,364,carboxylate
0.883333333,546,phenylester
0.883333333,533,phenylester
0.883333333,507,phenylester
0.883333333,357,methylester
0.883333333,344,methylester
0.883333333,341,methylester
0.883333333,370,metronidazole_ester
0.883333333,352,metronidazole_ester
0.883333333,334,metronidazole_ester
0.883333333,376,sulfurylester
0.883333333,356,sulfurylester
0.883333333,349,sulfurylester
0.883333333,362,none
0.883333333,340,none
0.883333333,359,none
0.883333333,303,Media_control
0.883333333,296,Media_control
0.883333333,281,Media_control
0.9,416,carboxylate
0.9,372,carboxylate
0.9,367,carboxylate
0.9,560,phenylester
0.9,533,phenylester
0.9,516,phenylester
0.9,376,methylester
0.9,356,methylester
0.9,338,methylester
0.9,373,metronidazole_ester
0.9,347,metronidazole_ester
0.9,332,metronidazole_ester
0.9,371,sulfurylester
0.9,360,sulfurylester
0.9,348,sulfurylester
0.9,367,none
0.9,350,none
0.9,365,none
0.9,308,Media_control
0.9,293,Media_control
0.9,272,Media_control
0.916666667,426,carboxylate
0.916666667,374,carboxylate
0.916666667,374,carboxylate
0.916666667,567,phenylester
0.916666667,522,phenylester
0.916666667,512,phenylester
0.916666667,372,methylester
0.916666667,347,methylester
0.916666667,349,methylester
0.916666667,368,metronidazole_ester
0.916666667,347,metronidazole_ester
0.916666667,348,metronidazole_ester
0.916666667,373,sulfurylester
0.916666667,363,sulfurylester
0.916666667,353,sulfurylester
0.916666667,363,none
0.916666667,344,none
0.916666667,357,none
0.916666667,312,Media_control
0.916666667,293,Media_control
0.916666667,271,Media_control
0.933333333,427,carboxylate
0.933333333,377,carboxylate
0.933333333,378,carboxylate
0.933333333,564,phenylester
0.933333333,535,phenylester
0.933333333,513,phenylester
0.933333333,382,methylester
0.933333333,346,methylester
0.933333333,344,methylester
0.933333333,370,metronidazole_ester
0.933333333,353,metronidazole_ester
0.933333333,346,metronidazole_ester
0.933333333,369,sulfurylester
0.933333333,364,sulfurylester
0.933333333,356,sulfurylester
0.933333333,367,none
0.933333333,346,none
0.933333333,360,none
0.933333333,303,Media_control
0.933333333,289,Media_control
0.933333333,270,Media_control
0.95,435,carboxylate
0.95,379,carboxylate
0.95,374,carboxylate
0.95,559,phenylester
0.95,542,phenylester
0.95,515,phenylester
0.95,382,methylester
0.95,352,methylester
0.95,345,methylester
0.95,369,metronidazole_ester
0.95,352,metronidazole_ester
0.95,347,metronidazole_ester
0.95,384,sulfurylester
0.95,378,sulfurylester
0.95,360,sulfurylester
0.95,376,none
0.95,350,none
0.95,362,none
0.95,307,Media_control
0.95,300,Media_control
0.95,272,Media_control
0.966666667,435,carboxylate
0.966666667,384,carboxylate
0.966666667,376,carboxylate
0.966666667,571,phenylester
0.966666667,535,phenylester
0.966666667,528,phenylester
0.966666667,379,methylester
0.966666667,348,methylester
0.966666667,350,methylester
0.966666667,384,metronidazole_ester
0.966666667,363,metronidazole_ester
0.966666667,341,metronidazole_ester
0.966666667,380,sulfurylester
0.966666667,362,sulfurylester
0.966666667,356,sulfurylester
0.966666667,377,none
0.966666667,351,none
0.966666667,369,none
0.966666667,305,Media_control
0.966666667,291,Media_control
0.966666667,278,Media_control
0.983333333,434,carboxylate
0.983333333,378,carboxylate
0.983333333,373,carboxylate
0.983333333,570,phenylester
0.983333333,545,phenylester
0.983333333,528,phenylester
0.983333333,379,methylester
0.983333333,345,methylester
0.983333333,342,methylester
0.983333333,384,metronidazole_ester
0.983333333,359,metronidazole_ester
0.983333333,348,metronidazole_ester
0.983333333,377,sulfurylester
0.983333333,363,sulfurylester
0.983333333,361,sulfurylester
0.983333333,381,none
0.983333333,361,none
0.983333333,369,none
0.983333333,301,Media_control
0.983333333,289,Media_control
0.983333333,275,Media_control
1,436,carboxylate
1,383,carboxylate
1,376,carboxylate
1,567,phenylester
1,543,phenylester
1,534,phenylester
1,378,methylester
1,352,methylester
1,345,methylester
1,387,metronidazole_ester
1,354,metronidazole_ester
1,353,metronidazole_ester
1,379,sulfurylester
1,365,sulfurylester
1,356,sulfurylester
1,377,none
1,364,none
1,376,none
1,311,Media_control
1,298,Media_control
1,277,Media_control
1.016666667,447,carboxylate
1.016666667,384,carboxylate
1.016666667,385,carboxylate
1.016666667,584,phenylester
1.016666667,561,phenylester
1.016666667,539,phenylester
1.016666667,374,methylester
1.016666667,355,methylester
1.016666667,351,methylester
1.016666667,390,metronidazole_ester
1.016666667,368,metronidazole_ester
1.016666667,355,metronidazole_ester
1.016666667,380,sulfurylester
1.016666667,363,sulfurylester
1.016666667,360,sulfurylester
1.016666667,385,none
1.016666667,364,none
1.016666667,379,none
1.016666667,313,Media_control
1.016666667,293,Media_control
1.016666667,278,Media_control
1.033333333,446,carboxylate
1.033333333,387,carboxylate
1.033333333,385,carboxylate
1.033333333,570,phenylester
1.033333333,556,phenylester
1.033333333,547,phenylester
1.033333333,385,methylester
1.033333333,361,methylester
1.033333333,352,methylester
1.033333333,393,metronidazole_ester
1.033333333,363,metronidazole_ester
1.033333333,360,metronidazole_ester
1.033333333,380,sulfurylester
1.033333333,356,sulfurylester
1.033333333,363,sulfurylester
1.033333333,386,none
1.033333333,370,none
1.033333333,374,none
1.033333333,306,Media_control
1.033333333,298,Media_control
1.033333333,277,Media_control
1.05,450,carboxylate
1.05,392,carboxylate
1.05,390,carboxylate
1.05,594,phenylester
1.05,567,phenylester
1.05,539,phenylester
1.05,389,methylester
1.05,355,methylester
1.05,349,methylester
1.05,384,metronidazole_ester
1.05,365,metronidazole_ester
1.05,355,metronidazole_ester
1.05,383,sulfurylester
1.05,368,sulfurylester
1.05,365,sulfurylester
1.05,388,none
1.05,366,none
1.05,382,none
1.05,303,Media_control
1.05,286,Media_control
1.05,274,Media_control
1.066666667,450,carboxylate
1.066666667,390,carboxylate
1.066666667,380,carboxylate
1.066666667,578,phenylester
1.066666667,561,phenylester
1.066666667,541,phenylester
1.066666667,388,methylester
1.066666667,356,methylester
1.066666667,351,methylester
1.066666667,389,metronidazole_ester
1.066666667,366,metronidazole_ester
1.066666667,357,metronidazole_ester
1.066666667,386,sulfurylester
1.066666667,368,sulfurylester
1.066666667,370,sulfurylester
1.066666667,392,none
1.066666667,370,none
1.066666667,390,none
1.066666667,309,Media_control
1.066666667,303,Media_control
1.066666667,276,Media_control
1.083333333,456,carboxylate
1.083333333,392,carboxylate
1.083333333,391,carboxylate
1.083333333,588,phenylester
1.083333333,559,phenylester
1.083333333,548,phenylester
1.083333333,385,methylester
1.083333333,355,methylester
1.083333333,356,methylester
1.083333333,388,metronidazole_ester
1.083333333,360,metronidazole_ester
1.083333333,365,metronidazole_ester
1.083333333,389,sulfurylester
1.083333333,372,sulfurylester
1.083333333,370,sulfurylester
1.083333333,390,none
1.083333333,373,none
1.083333333,378,none
1.083333333,307,Media_control
1.083333333,298,Media_control
1.083333333,273,Media_control
1.1,470,carboxylate
1.1,396,carboxylate
1.1,400,carboxylate
1.1,584,phenylester
1.1,566,phenylester
1.1,549,phenylester
1.1,389,methylester
1.1,355,methylester
1.1,356,methylester
1.1,400,metronidazole_ester
1.1,369,metronidazole_ester
1.1,372,metronidazole_ester
1.1,392,sulfurylester
1.1,370,sulfurylester
1.1,370,sulfurylester
1.1,395,none
1.1,378,none
1.1,389,none
1.1,308,Media_control
1.1,299,Media_control
1.1,278,Media_control
1.116666667,454,carboxylate
1.116666667,401,carboxylate
1.116666667,402,carboxylate
1.116666667,586,phenylester
1.116666667,568,phenylester
1.116666667,549,phenylester
1.116666667,377,methylester
1.116666667,368,methylester
1.116666667,363,methylester
1.116666667,391,metronidazole_ester
1.116666667,372,metronidazole_ester
1.116666667,364,metronidazole_ester
1.116666667,399,sulfurylester
1.116666667,375,sulfurylester
1.116666667,375,sulfurylester
1.116666667,401,none
1.116666667,385,none
1.116666667,386,none
1.116666667,311,Media_control
1.116666667,295,Media_control
1.116666667,285,Media_control
1.133333333,460,carboxylate
1.133333333,406,carboxylate
1.133333333,396,carboxylate
1.133333333,597,phenylester
1.133333333,571,phenylester
1.133333333,560,phenylester
1.133333333,383,methylester
1.133333333,359,methylester
1.133333333,350,methylester
1.133333333,398,metronidazole_ester
1.133333333,376,metronidazole_ester
1.133333333,356,metronidazole_ester
1.133333333,390,sulfurylester
1.133333333,379,sulfurylester
1.133333333,364,sulfurylester
1.133333333,388,none
1.133333333,378,none
1.133333333,397,none
1.133333333,316,Media_control
1.133333333,291,Media_control
1.133333333,279,Media_control
1.150027778,467,carboxylate
1.150027778,415,carboxylate
1.150027778,413,carboxylate
1.150027778,602,phenylester
1.150027778,582,phenylester
1.150027778,554,phenylester
1.150027778,384,methylester
1.150027778,354,methylester
1.150027778,348,methylester
1.150027778,406,metronidazole_ester
1.150027778,377,metronidazole_ester
1.150027778,363,metronidazole_ester
1.150027778,391,sulfurylester
1.150027778,377,sulfurylester
1.150027778,375,sulfurylester
1.150027778,414,none
1.150027778,382,none
1.150027778,397,none
1.150027778,305,Media_control
1.150027778,301,Media_control
1.150027778,278,Media_control
1.166694444,468,carboxylate
1.166694444,413,carboxylate
1.166694444,408,carboxylate
1.166694444,594,phenylester
1.166694444,564,phenylester
1.166694444,554,phenylester
1.166694444,386,methylester
1.166694444,358,methylester
1.166694444,361,methylester
1.166694444,394,metronidazole_ester
1.166694444,377,metronidazole_ester
1.166694444,367,metronidazole_ester
1.166694444,397,sulfurylester
1.166694444,372,sulfurylester
1.166694444,372,sulfurylester
1.166694444,400,none
1.166694444,383,none
1.166694444,400,none
1.166694444,315,Media_control
1.166694444,290,Media_control
1.166694444,278,Media_control
1.183333333,469,carboxylate
1.183333333,423,carboxylate
1.183333333,416,carboxylate
1.183333333,609,phenylester
1.183333333,589,phenylester
1.183333333,572,phenylester
1.183333333,391,methylester
1.183333333,383,methylester
1.183333333,368,methylester
1.183333333,402,metronidazole_ester
1.183333333,370,metronidazole_ester
1.183333333,377,metronidazole_ester
1.183333333,391,sulfurylester
1.183333333,377,sulfurylester
1.183333333,372,sulfurylester
1.183333333,414,none
1.183333333,389,none
1.183333333,402,none
1.183333333,314,Media_control
1.183333333,295,Media_control
1.183333333,275,Media_control
1.2,482,carboxylate
1.2,422,carboxylate
1.2,416,carboxylate
1.2,592,phenylester
1.2,589,phenylester
1.2,560,phenylester
1.2,394,methylester
1.2,373,methylester
1.2,360,methylester
1.2,407,metronidazole_ester
1.2,375,metronidazole_ester
1.2,373,metronidazole_ester
1.2,397,sulfurylester
1.2,382,sulfurylester
1.2,382,sulfurylester
1.2,417,none
1.2,390,none
1.2,399,none
1.2,309,Media_control
1.2,296,Media_control
1.2,276,Media_control
1.216666667,468,carboxylate
1.216666667,426,carboxylate
1.216666667,408,carboxylate
1.216666667,608,phenylester
1.216666667,572,phenylester
1.216666667,574,phenylester
1.216666667,398,methylester
1.216666667,370,methylester
1.216666667,362,methylester
1.216666667,405,metronidazole_ester
1.216666667,382,metronidazole_ester
1.216666667,370,metronidazole_ester
1.216666667,405,sulfurylester
1.216666667,380,sulfurylester
1.216666667,376,sulfurylester
1.216666667,419,none
1.216666667,393,none
1.216666667,405,none
1.216666667,309,Media_control
1.216666667,300,Media_control
1.216666667,276,Media_control
1.233333333,482,carboxylate
1.233333333,425,carboxylate
1.233333333,413,carboxylate
1.233333333,621,phenylester
1.233333333,585,phenylester
1.233333333,575,phenylester
1.233333333,409,methylester
1.233333333,376,methylester
1.233333333,363,methylester
1.233333333,411,metronidazole_ester
1.233333333,380,metronidazole_ester
1.233333333,376,metronidazole_ester
1.233333333,388,sulfurylester
1.233333333,384,sulfurylester
1.233333333,382,sulfurylester
1.233333333,430,none
1.233333333,399,none
1.233333333,404,none
1.233333333,309,Media_control
1.233333333,302,Media_control
1.233333333,279,Media_control
1.25,477,carboxylate
1.25,432,carboxylate
1.25,423,carboxylate
1.25,629,phenylester
1.25,579,phenylester
1.25,575,phenylester
1.25,401,methylester
1.25,371,methylester
1.25,365,methylester
1.25,411,metronidazole_ester
1.25,376,metronidazole_ester
1.25,381,metronidazole_ester
1.25,406,sulfurylester
1.25,386,sulfurylester
1.25,387,sulfurylester
1.25,415,none
1.25,407,none
1.25,414,none
1.25,305,Media_control
1.25,293,Media_control
1.25,276,Media_control
1.266694444,489,carboxylate
1.266694444,430,carboxylate
1.266694444,430,carboxylate
1.266694444,620,phenylester
1.266694444,598,phenylester
1.266694444,579,phenylester
1.266694444,402,methylester
1.266694444,369,methylester
1.266694444,364,methylester
1.266694444,414,metronidazole_ester
1.266694444,374,metronidazole_ester
1.266694444,368,metronidazole_ester
1.266694444,404,sulfurylester
1.266694444,382,sulfurylester
1.266694444,380,sulfurylester
1.266694444,420,none
1.266694444,395,none
1.266694444,425,none
1.266694444,305,Media_control
1.266694444,288,Media_control
1.266694444,271,Media_control
1.283333333,498,carboxylate
1.283333333,435,carboxylate
1.283333333,424,carboxylate
1.283333333,620,phenylester
1.283333333,603,phenylester
1.283333333,583,phenylester
1.283333333,400,methylester
1.283333333,374,methylester
1.283333333,370,methylester
1.283333333,410,metronidazole_ester
1.283333333,371,metronidazole_ester
1.283333333,382,metronidazole_ester
1.283333333,412,sulfurylester
1.283333333,388,sulfurylester
1.283333333,394,sulfurylester
1.283333333,435,none
1.283333333,407,none
1.283333333,427,none
1.283333333,313,Media_control
1.283333333,296,Media_control
1.283333333,289,Media_control
1.3,499,carboxylate
1.3,431,carboxylate
1.3,432,carboxylate
1.3,629,phenylester
1.3,605,phenylester
1.3,583,phenylester
1.3,401,methylester
1.3,371,methylester
1.3,365,methylester
1.3,415,metronidazole_ester
1.3,383,metronidazole_ester
1.3,384,metronidazole_ester
1.3,408,sulfurylester
1.3,394,sulfurylester
1.3,395,sulfurylester
1.3,435,none
1.3,414,none
1.3,425,none
1.3,308,Media_control
1.3,300,Media_control
1.3,274,Media_control
1.316694444,506,carboxylate
1.316694444,436,carboxylate
1.316694444,433,carboxylate
1.316694444,623,phenylester
1.316694444,607,phenylester
1.316694444,592,phenylester
1.316694444,403,methylester
1.316694444,382,methylester
1.316694444,381,methylester
1.316694444,414,metronidazole_ester
1.316694444,389,metronidazole_ester
1.316694444,385,metronidazole_ester
1.316694444,412,sulfurylester
1.316694444,384,sulfurylester
1.316694444,394,sulfurylester
1.316694444,428,none
1.316694444,416,none
1.316694444,436,none
1.316694444,310,Media_control
1.316694444,306,Media_control
1.316694444,274,Media_control
1.333333333,508,carboxylate
1.333333333,452,carboxylate
1.333333333,437,carboxylate
1.333333333,636,phenylester
1.333333333,615,phenylester
1.333333333,594,phenylester
1.333333333,402,methylester
1.333333333,381,methylester
1.333333333,373,methylester
1.333333333,421,metronidazole_ester
1.333333333,387,metronidazole_ester
1.333333333,377,metronidazole_ester
1.333333333,411,sulfurylester
1.333333333,386,sulfurylester
1.333333333,391,sulfurylester
1.333333333,447,none
1.333333333,422,none
1.333333333,425,none
1.333333333,312,Media_control
1.333333333,293,Media_control
1.333333333,277,Media_control
1.350027778,513,carboxylate
1.350027778,450,carboxylate
1.350027778,438,carboxylate
1.350027778,637,phenylester
1.350027778,612,phenylester
1.350027778,599,phenylester
1.350027778,408,methylester
1.350027778,394,methylester
1.350027778,376,methylester
1.350027778,414,metronidazole_ester
1.350027778,391,metronidazole_ester
1.350027778,387,metronidazole_ester
